Date,Title,Body
8/1/11,,
6/24/11,,
8/2/11,,
8/4/11,,
6/18/11,,
8/5/11,,
8/6/11,,
8/7/11,,
7/27/11,,
8/9/11,,
8/12/11,,
8/13/11,,
8/14/11,,
8/15/11,,
8/10/11,,
8/16/11,,
8/11/11,,
8/17/11,,
7/21/11,,
7/24/11,,
8/19/11,,
8/18/11,,
8/22/11,,
8/23/11,,
8/24/11,,
8/20/11,,
8/28/11,,
8/26/11,,
8/30/11,,
8/29/11,,
9/1/11,,
8/27/11,,
8/31/11,,
9/2/11,,
9/5/11,,
9/4/11,,
8/21/11,,
9/3/11,,
8/3/11,,
9/6/11,,
8/25/11,,
9/7/11,,
9/10/11,,
9/11/11,,
9/13/11,,
9/14/11,,
9/16/11,,
9/8/11,,
9/18/11,,
9/15/11,,
9/19/11,,
9/21/11,,
9/20/11,,
9/24/11,,
9/22/11,,
9/17/11,,
9/25/11,,
9/23/11,,
9/9/11,,
9/27/11,,
9/29/11,,
9/28/11,,
9/26/11,,
09/31/2011,,
9/30/11,,
10/2/11,,
10/5/11,,
10/6/11,,
7/26/11,,
10/7/11,,
9/12/11,,
10/9/11,,
10/10/11,,
10/13/11,"UPDATE 3-Apple's new iPhone features Qualcomm, Toshiba,Apple iPhone 4S features Qualcomm chip","Oct 13 Apple Inc's fifth-generationiPhone uses chips from Qualcomm Inc , Toshiba and a host of smaller semiconductor companies, according torepair firm iFixit, which cracked the device open on Thursday.,Apple Inc's fifth-generation iPhone uses a wireless chipset from Qualcomm Inc as well as silicon from smaller chipmakers, according to repair and parts specialist iFixit, which cracked the device open on Thursday."
10/14/11,,
10/11/11,,
8/8/11,,
10/4/11,,
10/1/11,,
10/3/11,,
10/18/11,"UPDATE 2-India to grant Internet licence to Qualcomm,India to grant Internet licence to Qualcomm-telecoms secy","* Telecoms ministry had earlier rejected Qualcommapplication,NEW DELHI, Oct 18 India has agreed to grant anInternet service licence to Qualcomm Inc , TelecomsSecretary R. Chandrashekhar said on Tuesday, clearing the wayfor the U.S. chipmaker to launch broadband services in thecountry after its application for the licence was rejectedinitially."
10/19/11,,
10/12/11,,
10/15/11,,
10/21/11,,
10/22/11,,
10/24/11,,
10/25/11,,
10/26/11,,
10/29/11,,
10/23/11,,
10/30/11,,
10/31/11,,
10/27/11,,
11/2/11,"Qualcomm upbeat for 2012 on mobile devices,CORRECTED - UPDATE 2-Qualcomm Q4 revenue beats estimates,ST-Ericsson breaks Qualcomm Windows Phone monopoly,UPDATE 2-ST-Ericsson breaks Qualcomm Windows Phone monopoly,UPDATE 1-ST-Ericsson breaks Qualcomm Windows Phone monopoly","Chipmaker Qualcomm Inc forecast double-digit sales growth this fiscal year, banking on continued strong demand for smartphones and mobile devices as its quarterly results beat Wall Street estimates.,(Corrects fourth paragraph to year-ago fourth-quarter netearnings of ""$865 million"" from ""$957.98 million""),HELSINKI ST-Ericsson won a deal to supply chipsets for future Nokia phones based on Windows software, breaking Qualcomm's monopoly over Microsoft's mobile platform.,HELSINKI, Nov 2 ST-Ericsson won a deal to supply chipsets for future Nokia phonesbased on Windows software, breaking Qualcomm's monopolyover Microsoft's mobile platform.,* ST-Ericsson to supply chipsets for Nokia Windows Phones"
10/28/11,,
10/17/11,,
11/3/11,,
11/5/11,,
11/4/11,,
11/6/11,,
11/10/11,,
11/9/11,,
11/11/11,,
11/12/11,,
10/20/11,,
11/15/11,,
11/13/11,,
11/8/11,,
11/16/11,"Qualcomm keeps long-term growth target,Qualcomm keeps long-term growth target","Qualcomm Inc on Wednesday affirmed its long-term growth target of at least 10 percent for annual revenue and earnings per share, citing strong demand for smartphones and other wireless devices.,Nov 16 Qualcomm Inc on Wednesdayaffirmed its long-term growth target of at least 10 percent forannual revenue and earnings per share, citing strong demand forsmartphones and other wireless devices."
11/17/11,,
11/18/11,,
11/21/11,,
11/20/11,,
11/23/11,,
11/7/11,,
11/14/11,,
11/22/11,"US seeks extended review of AT&T/T-Mobile deal,Qualcomm wins first deal for new screens","Nov 22 Federal Communications CommissionChairman Julius Genachowski will seek an administrative hearingon AT&T Inc's proposed $39 billion deal to acquireDeutsche Telekom AG's T-Mobile USA, the agency saidon Tuesday.,Qualcomm has won a first deal for its new Mirasol display technology by supplying the South Korean Kyobo Book Center's new e-reader."
11/24/11,,
11/27/11,,
10/8/11,,
11/26/11,,
11/30/11,,
11/29/11,,
11/1/11,,
12/1/11,,
11/19/11,,
12/2/11,,
12/3/11,,
12/5/11,,
12/8/11,,
12/6/11,,
12/9/11,,
11/25/11,,
12/10/11,,
12/13/11,UPDATE 2-Imagination Technologies boosted by new licensees,"LONDON, Dec 13 British graphics chipdesigner Imagination Technologies posted a jump infirst-half profit, boosted by strong sales of smartphones likeApple's iPhone and wider licensing of its technology,including to new customer Qualcomm."
12/11/11,,
12/15/11,,
12/4/11,,
11/31/2011,,
12/16/11,,
12/19/11,,
12/17/11,,
12/18/11,,
12/7/11,,
12/22/11,,
12/23/11,"AT&T wins regulatory approval to buy Qualcomm spectrum,UPDATE 1-AT&T wins regulatory approval to buy Qualcomm spectrum","AT&T Inc said late on Thursday that it won regulatory approval to buy wireless spectrum from U.S. chipmaker Qualcomm Inc, a move that would boost the company's 4G network.,Dec 22 AT&T Inc said late onThursday that it won regulatory approval to buy wirelessspectrum from U.S. chipmaker Qualcomm Inc, a move thatwould boost the company's 4G network."
12/21/11,"China's Xiaomi raises $90 million in B-round funding: report,China's Xiaomi raises $90 mln in B-round funding -report","SHANGHAI Chinese low-end smartphone maker Xiaomi has received $90 million in B-round venture capital funding from investors such as IDG Capital, Temasek Holdings and Qualcomm Inc, the 21st Century Business Herald reported on Wednesday.,SHANGHAI, Dec 21 Chinese low-endsmartphone maker Xiaomi has received $90 million in B-roundventure capital funding from investors such as IDG Capital,Temasek Holdings and Qualcomm Inc, the 21stCentury Business Herald reported on Wednesday."
12/25/11,,
12/26/11,,
12/12/11,,
12/14/11,,
11/28/11,,
12/27/11,,
12/28/11,,
10/16/11,,
1/3/12,,
12/31/11,,
1/1/12,,
1/2/12,,
1/6/12,,
1/7/12,,
1/9/12,NFL's Chargers staying in San Diego in 2012,"SAN FRANCISCO The National Football League's Chargers will remain in San Diego for at least another season as the team works with the city on plans for a new stadium, Mayor Jerry Sanders and team owner Dean Spanos said on Monday."
1/5/12,,
1/4/12,,
1/8/12,,
12/20/11,Qualcomm founder Irwin Jacobs to retire,"Dec 20 Chipmaker Qualcomm Inc said founder Irwin Jacobs will retire from the board at the 2012annual stockholder meeting."
1/12/12,,
1/10/12,,
1/14/12,,
1/13/12,GPS dogtags and scared kangaroos: hits and misses at CES,"LAS VEGAS This year's Consumer Electronics Show turned out to be the largest on record, despite a slow economy and what many industry pundits agree is a dearth of genuine scene-stealers."
1/11/12,,
1/19/12,,
1/18/12,,
1/20/12,,
1/21/12,,
1/23/12,,
12/24/11,,
1/22/12,,
1/24/12,,
1/15/12,,
1/26/12,,
1/27/12,,
1/28/12,,
12/29/11,,
1/29/12,,
1/31/12,,
12/30/11,,
2/1/12,"Qualcomm posts higher profit, raises FY targets","NEW YORK Qualcomm Inc reported an increase in quarterly profit and revenue, and raised its financial targets for full-year 2012 on strong demand for its wireless chips."
2/4/12,,
2/5/12,,
2/2/12,"Qualcomm handily beats Street, shares rise",NEW YORK Qualcomm Inc's quarterly profit easily beat Wall Street forecasts and the wireless chip leader raised its full-year financial targets due to growing demand for smartphones such as Apple Inc's popular iPhone.
2/6/12,,
2/3/12,,
2/8/12,,
2/7/12,,
1/30/12,,
2/9/12,,
2/11/12,,
2/13/12,,
2/14/12,,
2/15/12,,
2/18/12,,
2/17/12,"Huawei to buy $6bln from Qualcomm, Broadcom, Avago","NEW YORK, Feb 17 China's HuaweiTechnologies Co Ltd said it would enter contracts worth$6 billion over the next three years to buy components from U.S.chip companies Qualcomm Inc, Broadcom Corp andAvago Technologies for its telecommunications products."
2/10/12,"Apple sues Motorola Mobility over Qualcomm license,UPDATE 2-Apple sues Motorola Mobility over Qualcomm license,Apple sues Motorola Mobility over Qualcomm license","Apple sued Motorola Mobility in a U.S. court on Friday in an attempt to stop Motorola from asserting some patent claims against Apple in Germany, according to the lawsuit.,Feb 10 Apple sued MotorolaMobility in a U.S. court on Friday in an attempt to stopMotorola from asserting some patent claims against Apple inGermany, according to the lawsuit.,Feb 10 Apple sued MotorolaMobility in a U.S. court on Friday over a patent licenseagreement between Motorola and Qualcomm, according to acopy of the lawsuit."
2/21/12,,
2/20/12,"UPDATE 1-China's ZTE signs $5 bln worth in deals for chips,China's ZTE signs $5 bln worth in deals for chips","* ZTE's contracts clinched as China's Xi Jinping visits U.S.,SHANGHAI, Feb 20 China's ZTE Corp  said on Monday it has signed a four-year,$4 billion deal with Qualcomm Inc for chips and rawmaterials, and a three-year, $1 billion deal with Broadcom Corp for chips."
2/19/12,,
2/22/12,,
1/17/12,,
1/16/12,,
2/23/12,,
2/25/12,,
2/27/12,,
02/30/2012,,
2/29/12,,
2/26/12,,
2/24/12,,
02/31/2012,,
3/1/12,,
1/25/12,,
3/5/12,,
3/4/12,,
2/28/12,,
3/6/12,"Qualcomm announces $4 billion share buyback plan, ups dividend,UPDATE 1-Qualcomm announces $4 bln share buyback plan, ups dividend","Cellphone chip supplier Qualcomm Inc  hiked its quarterly dividend by 16 percent and announced a new $4 billion share buyback program.,March 6 Cellphone chip supplier QualcommInc hiked its quarterly dividend by 16 percent andannounced a new $4 billion share buyback program."
2/12/12,,
3/8/12,,
3/7/12,,
3/11/12,,
3/10/12,,
3/9/12,,
3/14/12,,
3/15/12,"UPDATE 3-Dissected iPad reveals Samsung, Qualcomm parts","SAN FRANCISCO, March 15 Apple's new iPad uses chips made by Qualcomm, Broadcom, Samsung Electronics and othersemiconductor makers, according to a firm that cracked open oneof the devices."
3/2/12,,
3/3/12,,
3/17/12,,
3/18/12,Qualcomm shares could rise 30 percent - Barron's,"NEW YORK, March 18 A fast-growing market forsmartphones and tablets could lift shares of chipmaker Qualcomm by 30 percent in the coming year, the financialnewsweekly Barron's said in its March 19 edition."
3/19/12,,
3/21/12,,
3/22/12,,
3/23/12,,
3/25/12,,
3/26/12,,
3/24/12,,
3/27/12,,
3/16/12,WRAPUP 2-Apple touches record high as iPad 3 sales run hot,"* New iPad seen as series or improvements, not majorinnovation"
3/28/12,,
3/31/12,,
2/16/12,,
4/2/12,,
4/3/12,,
4/4/12,,
3/13/12,,
4/5/12,,
4/6/12,,
4/7/12,,
4/8/12,,
4/9/12,,
4/10/12,,
4/11/12,,
4/12/12,,
4/13/12,,
4/15/12,,
4/16/12,,
4/17/12,,
4/18/12,"Qualcomm supply constraints to limit revenue,UPDATE 3-Qualcomm supply constraints to limit revenue,Qualcomm revenue beats Street estimate","NEW YORK Qualcomm Inc  warned on Wednesday that it will have trouble meeting demand for some of its advance cellphone chips for the rest of the year due to manufacturing constraints and that will increase operating expenses faster than expected.,NEW YORK, April 18 Qualcomm Inc warnedon Wednesday that it will have trouble meeting demand for someof its advance cellphone chips for the rest of the year due tomanufacturing contraints and that will increase operatingexpenses faster than expected.,NEW YORK, April 18 Qualcomm Inc reported quarterly revenue that beat Wall Street estimates dueto strong demand for its cellphone chips."
4/14/12,,
4/19/12,,
3/30/12,,
4/22/12,,
4/20/12,,
4/24/12,,
4/25/12,,
4/27/12,,
4/26/12,,
4/29/12,,
4/28/12,,
4/30/12,,
04/31/2012,UPDATE 1-Macquarie cuts US semiconductor sector to neutral,"May 1 Macquarie Equities Research downgradedshares of Texas Instruments Inc, Altera Corp and Xilinx Inc and cut its rating on the U.S.semiconductor sector to ""neutral,"" citing stretched valuationsand growing capacity."
5/1/12,UPDATE 1-Macquarie cuts US semiconductor sector to neutral,"May 1 Macquarie Equities Research downgradedshares of Texas Instruments Inc, Altera Corp and Xilinx Inc and cut its rating on the U.S.semiconductor sector to ""neutral,"" citing stretched valuationsand growing capacity."
5/2/12,,
5/4/12,,
5/5/12,,
5/6/12,,
5/7/12,,
5/8/12,"Qualcomm gets 4G spectrum in India,Qualcomm gets 4G spectrum in India","NEW DELHI India offered to grant 4G broadband spectrum to Qualcomm Inc  on Tuesday, nearly two years after the U.S. chipmaker paid $1 billion in an auction, but cut its spectrum usage period due to a delay in getting an internet service license.,NEW DELHI, May 8 India offered to grant 4Gbroadband spectrum to Qualcomm Inc on Tuesday, nearlytwo years after the U.S. chipmaker paid $1 billion in anauction, but cut its spectrum usage period due to a delay ingetting an internet service licence."
4/23/12,,
5/10/12,,
5/11/12,,
5/3/12,,
5/9/12,,
5/12/12,,
5/14/12,UPDATE 1-Nvidia picks up wireless patents in mobile push,* Nvidia to share patent rights with Intellectual Ventures
3/29/12,,
5/16/12,,
4/1/12,,
5/15/12,,
5/20/12,,
5/18/12,,
5/19/12,,
4/21/12,,
5/13/12,,
5/22/12,,
5/21/12,,
5/24/12,RPT-Bharti to buy 49 pct in Qualcomm India broadband venture,"May 24 Bharti Airtel, India's biggestmobile phone carrier, said on Thursday it had signed a pact tobuy a 49 percent stake in Qualcomm Inc's fourth-generation (4G) broadband venture in the country for $165million."
5/27/12,,
5/29/12,,
5/23/12,,
5/17/12,,
5/25/12,,
3/20/12,,
6/1/12,,
6/2/12,,
5/30/12,,
6/5/12,,
6/4/12,,
6/6/12,,
6/8/12,Qualcomm Indian units raise 26 bln rupees in bonds,"MUMBAI, June 8 Several Indian units of QualcommInc, a U.S. supplier of mobile phone chips, have raiseda combined 26 billion rupees ($472 million) through five-yearbonds at 10.25 percent, a source with direct knowledge of thedeal said on Friday.	    The bonds have semi-annual put/call options starting in mid-2013, said the source, declining to be named as he was notauthorised to speak to the media.	    Bank of America-Merrill Lynch is one of the three foreignbanks involved in"
6/9/12,,
6/11/12,"UPDATE 1-Berenberg cuts Ericsson, Qualcomm, Imagination to sell","* Sees margin concerns, higher competition for techcompanies"
5/31/12,,
3/12/12,,
6/13/12,"Qualcomm chief sees advanced-chip supply rising,Qualcomm chief says sees advanced-chip supply rising","TAIPEI U.S. chip maker Qualcomm Inc expects the supply of advanced 28-nanometre chips to increase, with supply to be under control towards the year-end, its chairman and chief executive said on Wednesday.,TAIPEI, June 13 U.S. chip maker Qualcomm Inc expects the supply of advanced 28-nanometre chips toincrease, with supply to be under control towards the year-end,its chairman and chief executive said on Wednesday."
6/15/12,,
6/3/12,,
6/17/12,,
6/16/12,,
6/12/12,,
6/20/12,,
6/19/12,,
6/21/12,,
5/28/12,,
6/18/12,,
5/26/12,,
6/26/12,,
6/25/12,,
6/22/12,,
6/14/12,,
6/24/12,,
06/31/2012,,
7/1/12,,
6/30/12,,
7/2/12,,
6/28/12,"Qualcomm restructures to help protect patents,UPDATE 3-Qualcomm restructures to help protect patents,UPDATE 2-Qualcomm restructures to help protect patents,CORRECTED-UPDATE 1-Qualcomm plans new subsidiary to better guard patents","Cellphone chip supplier Qualcomm Inc is changing its internal structure to protect its technology licensing business by creating a new subsidiary that will work on open source wireless developments.,* New subsidiary to house chips, R&D    * Qualcomm to keep most patents separate from licensebusiness    * Qualcomm shares fall 1.8 percent    June 28 Cellphone chip supplier Qualcomm Inc is changing its internal structure to protect itstechnology licensing business by creating a new subsidiary thatwill work on open source wireless developments.    The biggest developer of cellphone chips also derives a hugeamount of its revenue from selling licenses for use of its vastpo,* New subsidiary to house chips, R&D    * Qualcomm to keep most patents separate from licensebusiness    * Qualcomm shares fall    June 28 Cellphone chip supplier Qualcomm Inc is changing its internal structure to protect itstechnology licensing business by creating a new subsidiary thatwill work on open source wireless developments.    The biggest developer of cellphone chips also derives a hugeamount of its revenue from selling licenses for use of its vastportfolio of te,June 28 Cellphone chip supplier Qualcomm Inc plans to fold its research and development activitiesand its product and services businesses into a wholly owned unitto better protect its patent portfolio."
6/27/12,,
7/5/12,,
7/4/12,,
7/6/12,,
7/7/12,,
7/8/12,,
7/9/12,,
6/7/12,,
7/11/12,,
6/23/12,,
7/14/12,,
7/15/12,,
7/16/12,,
7/17/12,,
7/13/12,,
7/20/12,,
7/12/12,Brain tissue from former NFL star Seau to be studied for damage,"LOS ANGELES Tissue from the brain of former San Diego Chargers star Junior Seau, who committed suicide in May, has been sent to the National Institutes of Health for analysis amid growing concerns over the long-term effects of football-related head injuries."
7/19/12,,
7/18/12,"Qualcomm cuts outlook for current quarter, sees strong December,UPDATE 4-Qualcomm cuts outlook for current qtr, sees strong Dec,Instant View: Qualcomm misses target, shares dive,Qualcomm quarterly revenue disappoints, shares fall","NEW YORK Qualcomm Inc  cut its revenue and earnings forecast for the current quarter on weaker-than-expected demand for semiconductors, but investors took heart as it said that sales would improve for a strong last quarter of 2012.,* Company cuts semi volume target for Q4, eyes strong Decquarter,SAN FRANCISCO Qualcomm Inc's  quarterly revenue and earnings missed Wall Street's targets and it pulled back on estimates for mobile device shipments in 2012, wiping 5 percent off its shares.,NEW YORK, July 18 Qualcomm Inc quarterly revenue rose slower than Wall Street expected from ayear ago as the company scrambled to overcome a shortfall of itscutting-edge chips, sending its shares down in late trade."
6/10/12,,
7/23/12,,
7/25/12,,
7/24/12,,
7/26/12,,
7/21/12,,
7/28/12,,
7/10/12,,
7/31/12,"Fujitsu, NEC, Docomo in smartphone chip JV - Nikkei","August 1 Japan's Fujitsu Ltd, NTTDoCoMo Inc and NEC Corp will on Wednesdaylaunch a new company to make smartphone chips, the Nikkeinewspaper reported on Wednesday."
7/22/12,,
8/2/12,,
8/3/12,,
8/4/12,,
8/5/12,,
7/27/12,,
8/6/12,,
7/3/12,,
8/8/12,,
8/10/12,,
8/1/12,,
8/13/12,,
8/12/12,,
8/15/12,,
8/9/12,,
8/16/12,,
8/7/12,,
8/18/12,,
8/17/12,,
7/30/12,,
8/22/12,,
8/14/12,,
8/21/12,UPDATE 1-Liberty Media unit mobile phone lawsuit can proceed-US judge,* Company says conspiracy kept technology out of 4G phones
8/20/12,,
8/19/12,,
8/11/12,,
8/26/12,,
8/27/12,,
8/23/12,,
8/29/12,,
8/25/12,,
8/24/12,,
8/28/12,,
8/30/12,,
8/31/12,,
9/1/12,,
9/5/12,,
9/2/12,,
9/3/12,,
9/8/12,,
9/6/12,,
9/7/12,,
9/11/12,,
7/29/12,,
6/29/12,,
9/4/12,,
9/15/12,,
9/16/12,,
9/14/12,,
9/18/12,,
9/19/12,,
9/17/12,,
9/22/12,,
9/23/12,,
9/21/12,,
9/26/12,,
9/13/12,,
9/12/12,,
9/25/12,,
9/24/12,"""Intel Inside"" ignites mobile branding war,RPT-FEATURE-'Intel Inside' ignites mobile branding war,FEATURE-'Intel Inside' ignites mobile branding war","SAN FRANCISCO As the mobile computing wars heat up, chipmakers that supply the crucial components inside smartphones and tablets aim to grab more of the glory.,SAN FRANCISCO, Sept 24 As the mobile computingwars heat up, chipmakers that supply the crucial componentsinside smartphones and tablets aim to grab more of the glory.,SAN FRANCISCO, Sept 24 As the mobile computingwars heat up, chipmakers that supply the crucial componentsinside smartphones and tablets aim to grab more of the glory."
9/27/12,,
9/28/12,,
9/30/12,,
09/31/2012,,
10/1/12,,
10/2/12,,
10/3/12,,
10/7/12,,
10/4/12,,
10/6/12,,
10/5/12,,
10/9/12,,
9/29/12,,
10/12/12,,
10/10/12,,
9/10/12,,
10/14/12,,
10/13/12,,
10/18/12,,
10/19/12,,
10/17/12,,
10/15/12,,
10/11/12,,
9/20/12,,
10/22/12,,
10/23/12,,
10/24/12,,
10/25/12,,
10/27/12,,
10/28/12,,
10/30/12,,
10/16/12,,
10/31/12,,
10/20/12,,
10/21/12,,
11/3/12,,
11/4/12,,
9/9/12,,
11/5/12,,
11/7/12,"Qualcomm revenue beats Street, shares rise,UPDATE 3-Qualcomm revenue beats Street, shares rise,Qualcomm revenue beats Wall Street view,BRIEF-Qualcomm shares up 6.3 pct after the bell following results","NEW YORK Qualcomm Inc  reported quarterly earnings and revenue that blew past Wall Street expectations as demand increased for chips in devices such as smartphones and tablet computers, sending its shares up more than 8 percent.,NEW YORK, Nov 7 Qualcomm Inc reportedquarterly earnings and revenue that blew past Wall Streetexpectations as demand increased for chips in devices such assmartphones and tablet computers, sending its shares up morethan 8 percent.,NEW YORK, Nov 7 Qualcomm Inc reportedquarterly revenue that beat Wall Street expectations as demandincreased for chips in devices such as smartphones and tabletcomputers.,NEW YORK, Nov 7 Qualcomm Inc : * Shares were up 6.3 percent after the bell following therelease of its results."
11/6/12,,
11/10/12,,
11/9/12,,
10/26/12,,
11/12/12,,
11/14/12,"Intel, Qualcomm may invest $378 million in Sharp: sources,UPDATE 2-Intel, Qualcomm may invest $378 mln in Sharp-sources,Intel, Qualcomm in talks to invest about $378 million in Sharp: sources,Intel, Qualcomm in talks to invest about $378 mln in Sharp -sources,Sharp shares jump 10 percent on report of Intel, Qualcomm investment,Sharp shares jump 10 pct on report of Intel, Qualcomm investment","TOKYO U.S.-based Intel Corp and Qualcomm Inc are in talks to jointly invest about 30 billion yen ($378 million) in debt-stricken Japanese consumer electronics maker Sharp Corp, two sources familiar with the matter said on Wednesday.,TOKYO, Nov 14 U.S.-based Intel Corp andQualcomm Inc are in talks to jointly i nvest about 30billion yen ($378 million) in debt-stricken Japanese consumerelectronics maker Sharp Corp, two sources familiar withthe matter said on Wednesday.,TOKYO Japan's Sharp Corp  is in talks with chipmakers Intel Corp  and Qualcomm Inc  about the two jointly investing around 30 billion yen ($378 million) in the struggling display maker, sources familiar with the matter said on Wednesday.,TOKYO, Nov 14 Japan's Sharp Corp is intalks with chipmakers Intel Corp and Qualcomm Inc about the two jointly investing around 30 billion yen($378 million) in the struggling display maker, sources familiarwith the matter said on Wednesday.,TOKYO Shares of Sharp Corp  jumped 10 percent on Wednesday after Jiji news agency said Intel Corp  and Qualcomm Inc  are in talks to jointly invest up to 24 billion yen ($302 million) in the struggling Japanese firm.,TOKYO, Nov 14 Shares of Sharp Corp jumped 10 percent on Wednesday after Jiji news agency said IntelCorp and Qualcomm Inc are in talks to jointlyinvest up to 24 billion yen ($302 million) in the strugglingJapanese firm."
10/29/12,,
11/16/12,,
11/15/12,"Qualcomm sees double-digit growth for next five years,UPDATE 1-Qualcomm sees double-digit growth for next 5 years,Qualcomm sees double-digit revenue, earnings growth for next 5 yrs","NEW YORK Chip supplier Qualcomm Inc  said on Thursday that it expects a compound annual growth rate of at least 10 percent for its revenue and earnings per share over the next five years.,NEW YORK, Nov 15 Chip supplier Qualcomm Inc said on Thursday that it expects a compound annualgrowth rate of at least 10 percent for its revenue and earningsper share over the next five years.,NEW YORK, Nov 15 Chip supplier Qualcomm Inc said on Thursday that it expects a compound annualgrowth rate of at least 10 percent for its revenue and earningsper share over the next five years."
11/17/12,,
11/19/12,,
11/11/12,,
11/13/12,"Intel, Qualcomm in talks to invest up to $300 million in Sharp: Jiji,Intel, Qualcomm in talks to invest up to $300 mln in Sharp -Jiji","TOKYO Intel Corp and Qualcomm Inc are in talks to jointly invest 16 billion yen to 24 billion yen ($200 million to $300 million) in struggling Japanese liquid crystal display maker Sharp Corp, Jiji news agency reported on Wednesday, citing unnamed sources.,TOKYO, Nov 14 Intel Corp and QualcommInc are in talks to jointly invest 16 billion yen to 24billion yen ($200 million to $300 million) in strugglingJapanese liquid crystal display maker Sharp Corp, Jijinews agency reported on Wednesday, citing unnamed sources."
11/8/12,"Qualcomm revenue beats Street, shares rise,UPDATE 4-Qualcomm revenue beats Street, shares rise","NEW YORK Qualcomm Inc  posted quarterly earnings and revenue that blew past Wall Street expectations and sent its shares up 8 percent as demand increased for chips used in devices such as the Apple Inc  iPhone and it overcame a supply shortage.,* Sees strong 2013 despite increased competition, weakeconomy"
11/20/12,,
11/22/12,,
10/8/12,,
11/21/12,,
11/23/12,,
11/24/12,,
11/27/12,,
11/30/12,,
11/25/12,,
11/29/12,,
12/2/12,,
11/18/12,,
11/31/2012,,
12/3/12,"Sharp, Qualcomm to co-develop next-generation displays-sources,Sharp, Qualcomm to jointly develop LCD panels: Nikkei,Sharp, Qualcomm to jointly develop LCD panels - Nikkei","TOKYO, Dec 4 Japanese struggling display panelmaker Sharp Corp and U.S. chipmaker Qualcomm Inc have agreed to jointly develop next-generationdisplays, two sources familiar with matter said on Monday.,Sharp Corp and Qualcomm Inc reached a deal to jointly develop an energy-efficient LCD panel for smartphones using the Japanese company's display technology, the Nikkei reported.,Dec 4 Sharp Corp and Qualcomm Inc reached a deal to jointly develop an energy-efficientLCD panel for smartphones using the Japanese company's displaytechnology, the Nikkei reported."
